PRODUCT_TYPE_NAME,PRODUCT_CLASS_NAME,PRODUCT_SUB_CLASS_NAME,PRODUCT_MINOR_CLASS_NAME,PRODUCT_COUNTRY_ORIGIN_NAME,PRODUCT_SKU_NO,PRODUCT_LONG_NAME,PRODUCT_BASE_UPC_NO,PRODUCT_LITRES_PER_CONTAINER,PRD_CONTAINER_PER_SELL_UNIT,PRODUCT_ALCOHOL_PERCENT,CURRENT_DISPLAY_PRICE,SWEETNESS_CODE
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SOUTH AFRICA,259655,CREATIVE BLOCK 5 - SPIER COASTAL 2010,819457000859,0.75,1,14,28.89,0
LIQUOR,WINE,APERITIF  DESSERT AND FORTIFIED WINE,SAKE,UNITED STATES OF AMERICA,259929,TAKARA - SHO CHIKU BAI SAKE KOSHER,86395095005,0.75,1,15,10.47,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,260265,DOLOMITI - CAVIT ALTA LUNA PHASES,8007890005445,0.75,1,13,15.95,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SPAIN,261479,SOMONTANO - VINAS DEL VERO LA MIRANDA DE SECASTILLA,8421293721007,0.75,1,14,13.29,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,26153,BAROLO - PRUNOTTO BUSSIA 05/07,8016001000163,0.75,1,14,89.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,261883,COLLI APRUTINI - MARINA CVETIC ISKRA 04/05,8033140750919,0.75,1,14.5,45.99,0
LIQUOR,SPIRITS,RUM,AMBER,MEXICO,262584,BACARDI - ANEJO,80480185404,0.75,1,40,27.49,0
LIQUOR,BEER,BEER,BEER,MEXICO,262626,PACIFICO CLARA,80660953014,0.355,6,4.6,13.29,NA
LIQUOR,WINE,APERITIF  DESSERT AND FORTIFIED WINE,OTHER FORTIFIED,ITALY,265439,CARLO PELLEGRINO - MARSALA FINE,8004445110708,0.75,1,17,19.99,4
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,26807,SERENDIPITY - DEVIL'S ADVOCATE 2010,626990103073,0.75,1,13.8,22.87,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SPAIN,270363,ALMANSA RESERVA - PIQUERAS CASTILLO DE ALMANSA,8414837010118,0.75,1,14,13.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,271247,WINE O'CLOCK PINOT GRIGIO,776545500229,0.75,1,12.5,8.89,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,271734,BROKEN SHADOW - WINDSTATION RED 10/11,776545350053,0.75,1,14,17.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SPAIN,2725,PRIORAT - DOMINI DE LA CARTOIXA FORMIGA 09/10,8437006680042,0.75,1,14.5,28.92,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,272724,CHATEAU ARGADENS 10/11,3394150038028,0.75,1,13.5,23.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CHILE,275925,CABERNET SAUVIGNON - SANTA CAROLINA RESERVA,7804350596359,0.75,1,12.5,13.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,AUSTRALIA,277319,MOSCATO - YELLOW TAIL,9322214010844,0.2,1,7.5,3.49,8
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,ITALY,28134,VENETO CHARDONNAY - VILLA TERESA ORGANIC,8007615000519,0.75,1,12,15.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,282749,BOURGOGNE PASSETOUTGRAIN - DOM TAUPENOT MERME 2011,3560960001853,0.75,1,12.5,22.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,285544,SHIRAZ CABERNET SAUVIGNON - PENFOLDS KOONUNGA HILL,9310297010905,0.75,1,14,17.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CHILE,286187,CABERNET SAUVIGNON - CONCHA Y TORO FRONTERA,7804320043197,1.5,1,12.5,15.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CHILE,286385,SAUVIGNON BLANC - ERRAZURIZ ESTATE,89046777329,0.75,1,12,13.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CHILE,287326,MALBEC - VIU MANENT ESTATE RESERVA,7804314945094,0.75,1,14,14.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,2881,BEAUJOLAIS - NOEMI VERNAUX PISSE DRU,3040072510509,0.75,1,12,12.59,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,292458,BRUNELLO DI MONTALCINO - PIAN DELL'ORINO 07,626990110446,0.75,1,14.5,119.97,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,293290,STICKLEBACK RED - HEARTLAND,9331276000014,0.75,1,14.5,16.99,0
LIQUOR,BEER,BEER,BEER,UNITED STATES OF AMERICA,30429,GIGANTIC BREWING - IPA,859416003002,0.65,1,7.3,6.79,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,NEW ZEALAND,304469,SAUVIGNON BLANC - CLOUDY BAY MARLBOROUGH 13/14,9418408030214,0.75,1,12.5,33.95,0
LIQUOR,BEER,BEER,BEER,UNITED STATES OF AMERICA,304931,MILLER GENUINE DRAFT,34100172565,0.355,18,4.7,32.49,NA
LIQUOR,WINE,APERITIF  DESSERT AND FORTIFIED WINE,SAKE,UNITED STATES OF AMERICA,306928,GEKKEIKAN - DRAUGHT SAKE,728817199730,0.375,1,14,6.99,NA
LIQUOR,REFRESHMENT BEVERAGE,CIDER,CIDER ALL,CANADA,307371,GROWERS - PEACH,67932000409,2,1,7,8.99,NA
LIQUOR,REFRESHMENT BEVERAGE,CIDER,CIDER ALL,CANADA,307587,GROWERS - PEACH,63657026908,0.33,6,7,10.99,NA
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE WHITE,FRANCE,308064,MUMM - CARTE CLASSIQUE,633438104110,0.75,1,12,59.99,2
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,309484,COTE ROTIE - E GUIGAL LA MOULINE 06/08,3536650111003,0.75,1,13.5,315,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,309492,COTE ROTIE - E GUIGAL LA TURQUE 06/08,3536650131001,0.75,1,13.5,315,0
LIQUOR,BEER,BEER,BEER,CANADA,314328,HELL'S GATE - LAGER CAN,779305100011,0.355,6,5,7.99,NA
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE WHITE,CANADA,314419,SUMMERHILL - CIPES BRUT,779000100101,0.75,1,12,26.95,0
LIQUOR,BEER,BEER,BEER,BELGIUM,315457,LEFFE BLONDE,786150000243,0.33,6,6.6,15.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,317776,HERMITAGE - DOMAINE J L CHAVE 2008,831906005666,0.75,1,14,220,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,319004,CALIFORNIA RED - OUR DAILY RED ORGANIC,791784901736,0.75,1,13,15.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,321927,CABERNET SAUVIGNON - WOLF BLASS PREMIUM SELECTION 08/11,9312088002748,0.75,1,14.5,29.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,NEW ZEALAND,324095,SAUVIGNON BLANC - MONKEY BAY,82100736300,0.75,1,13,14.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SOUTH AFRICA,325746,CABERNET SAUVIGNON - STARK CONDE STELLENBOSCH 09,6009669350055,0.75,1,14.5,29.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,AUSTRIA,326231,GRUNER VELTLINER - GROONER NIEDEROESTERRICH,89744754547,0.75,1,12,16.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,NEW ZEALAND,326728,CHARDONNAY - OYSTER BAY MARLBOROUGH 2013,9415549801604,0.75,1,13.5,19.99,0
LIQUOR,BEER,BEER,BEER,TRINIDAD AND TOBAGO,328419,CARIB LAGER,798713110085,0.33,6,5.2,12.25,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SOUTH AFRICA,328567,CABERNET SAUVIGNON - KWV CATHEDRAL CELLAR,748294066110,0.75,1,14,17.99,0
LIQUOR,BEER,BEER,BEER,POLAND,331280,ZYWIEC,5901559950639,0.5,1,5.7,2.69,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,33142,NUITS ST GEORGES 1ER LES ST GEORGES THIBAULT LIGER BELAIR 07,795898005830,0.75,1,13,170,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CHILE,337238,CABERNET SAUVIGNON - CONCHA Y TORO MARQUES CASA CONCHA 10/12,7804320333175,0.75,1,12,22.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,338988,CABERNET MERLOT - VALLEY OF THE GIANTS,9310194001792,0.75,1,14,14.99,1
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,UNITED STATES OF AMERICA,342436,CHARDONNAY - BONTERRA ORGANIC MENDOCINO CTY 2012,82896780419,0.75,1,13,18.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ARGENTINA,343327,MALBEC - TRAPICHE RESERVE,7790240072808,0.75,1,13.5,14.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,344325,TOSCANA SYRAH - POGGIOTONDO MARMORECCIA 2009,8032937130149,0.75,1,14,79.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SOUTH AFRICA,350629,CAPE BLEND - BEYERSKLOOF FAITH STELLENBOSCH 2008,6006475000983,0.75,1,14.5,118,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,353375,NAKED GRAPE - MALBEC,63657027967,0.75,1,12,9.69,2
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,355081,CHATEAU LAFON ROCHET 2009,3700447704673,0.75,1,14,88,0
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE WHITE,FRANCE,355925,MOET & CHANDON - DOM PERIGNON JEFF KOONS 04,3185370537541,0.75,1,12.5,231.88,0
LIQUOR,SPIRITS,GIN,DRY GIN,UNITED KINGDOM,359125,BROKER'S - LONDON DRY PREMIUM,803433000063,0.75,1,40,27.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,364323,CALONA - ARTIST SERIES CHARDONNAY UNOAKED 2013,58976500666,0.75,1,12,12.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SPAIN,366062,CASTILLA Y LEON -  STORKS TOWER,84159002139,0.75,1,13.5,9.09,0
LIQUOR,SPIRITS,RUM,DARK,BERMUDA,367672,GOSLING'S - BLACK SEAL,721094199028,0.75,1,40,33.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,GERMANY,367789,RIESLING SPATLESE - KRUGER RUMPF BINGER SCHARLACHBERG,4024831714116,0.75,1,13.5,48,0
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE ROSE,ITALY,370809,BARTOLOMEO BREGANZE - ROSA DI SERA,839131000692,0.75,1,11.5,19.99,1
LIQUOR,WINE,APERITIF  DESSERT AND FORTIFIED WINE,SAKE,CANADA,371369,YK3 - YU JUNMAI ALL KOJI SAKE,627843339984,0.375,1,14,15.9,6
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,374728,BLACK CELLAR - CABERNET SAUVIGNON TEMPRANILLO,48162014022,0.75,1,13,9.99,2
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE WHITE,FRANCE,374736,RUINART - DOM RUINART 98/02,3185370136911,0.75,1,12.5,231.5,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,375022,TOSCANA - FRESCOBALDI CASTELGIOCONDO LAMAIONE 2007,8002366069327,0.75,1,15,67.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,377770,QUAILS GATE - CHARDONNAY 12/13,778856112016,0.75,1,13.5,19.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,380071,SHIRAZ - JOHN DUVAL ENTITY BAROSSA 09/10,9334921000018,0.75,1,14,59.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,38307,BAROLO - LUIGI EINAUDI COSTA GRIMALDI 2009,726452012124,0.75,1,14,85.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,383729,SHIRAZ - ZONTES FOOTSTEP BARON VON NEMESIS BAROSSA 08/09,9330391000084,0.75,1,14.5,24.96,0
LIQUOR,SPIRITS,CANADIAN WHISKY,CANADIAN RYE WHISKY,CANADA,387209,CENTENNIAL - CANADIAN RYE LIMITED EDITION,774827872095,0.75,1,40,24.95,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,GERMANY,387399,LIEBFRAUMILCH - MULLER,4006542052282,0.75,1,11,12.49,3
LIQUOR,BEER,BEER,BEER,CZECH REPUBLIC,388900,PILSNER URQUELL,8594404000015,0.33,6,4.4,13.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,390625,MONTEPULCIANO D'ABRUZZO - CASA CATELLI,855015003269,0.75,1,13,13.96,0
LIQUOR,SPIRITS,RUM,AMBER,ANTIGUA AND BARBUDA,391078,ENGLISH HARBOUR - 5 YEAR OLD ANTIGUA,723961003100,0.75,1,40,34.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,392902,AGLIANICO DEL VULTURE - ELENA FUCCI TITOLO 2008,8053013360007,0.75,1,14,64.99,0
LIQUOR,BEER,BEER,BEER,CANADA,393587,PROHIBITION - LAWLESS IPA,850635001176,0.65,1,6.5,5.5,NA
LIQUOR,SPIRITS,LIQUEURS,CREAM,IRELAND,393678,BAILEYS - ORIGINAL IRISH CREAM,5011013100217,0.2,1,17,9.99,NA
LIQUOR,BEER,BEER,BEER,CANADA,393991,STANLEY PARK - BELGIAN STYLE AMBER,779305100103,0.33,6,5.1,12.5,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,394247,NAPA VALLEY RED - BOND MELBURY 2009,626990158417,0.75,1,14.5,499.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,FRANCE,396093,CHATEAU DE FARGUES 2004,3419466163315,0.375,1,13,75,10
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,3962,CHIANTI CLASSICO - RICASOLI BROLIO 2011,618109027516,0.75,1,14,29.99,0
LIQUOR,SPIRITS,ASIAN SPIRITS,ASIAN SPIRITS,CHINA,399865,1573  NATIONAL CELLAR - LUZHOU LAOJIAO CO.,6901798138910,0.5,1,52,179.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ARGENTINA,399949,CABERNET SAUVIGNON - CHAKANA MAIPE RESERVE 2012,784585012527,0.75,1,14.5,19.99,0
LIQUOR,WINE,TABLE WINE,ICE WINE WHITE,CANADA,401448,PILLITTERI ESTATE - VIDAL ICEWINE 11/12,627128123208,0.2,1,10,19.96,10
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,UNITED STATES OF AMERICA,404129,CHARDONNAY - SIGNORELLO NAPA VIEILLES VIGNES 10/11,,0.75,1,13.9,59.99,0
LIQUOR,SPIRITS,SCOTCH WHISKY,SCOTCH - MALT,UNITED KINGDOM,404160,MCCLELLANDS - ISLAY,5010496000427,0.75,1,40,44.99,NA
LIQUOR,SPIRITS,SCOTCH WHISKY,SCOTCH - MALT,UNITED KINGDOM,405084,GLENMORANGIE - 12 YEAR OLD QUINTA RUBAN PORT CASK FINISH,5010494904444,0.75,1,46,85.95,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,409912,VACQUEYRAS - MONTIRIUS GARRIGUES 2010,3261411610012,0.75,1,14.5,34.99,0
LIQUOR,SPIRITS,COGNAC,COGNAC,FRANCE,4101,REMY MARTIN - V.S.O.P. FINE CHAMPAGNE,87236001162,0.75,1,40,89.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,410423,SAGRANTINO DI MONTEFALCO - ARNOLDO CAPRAI COLLEPIANO 07/08,8019787004028,0.75,1,14.5,69.99,0
LIQUOR,SPIRITS,SCOTCH WHISKY,SCOTCH - MALT,UNITED KINGDOM,410670,MCCLELLANDS - HIGHLAND,5010496000410,0.75,1,40,44.99,NA
LIQUOR,SPIRITS,BRANDY,BRANDY,CANADA,4176,D'EAUBONNE - V.S.O.P.,48415387453,0.75,1,40,23.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,419218,DIANE DE BELGRAVE 2009,3258691427195,0.75,1,13,32.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,426189,CHAMBOLLE MUSIGNY - VINCENT GIRARDIN VIEILLE VIGNES 2009,3760094050011,0.75,1,13,59.96,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CHILE,427088,MERLOT - CONCHA Y TORO CASILLERO DEL DIABLO,7804320985633,0.75,1,12.6,14.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,427385,SONORA RANCH - MERLOT,776545000095,0.75,1,12.5,9.59,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,427872,PINOT NOIR - DUCK POND 10/12,768154231540,0.75,1,13.5,29.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,PORTUGAL,428649,DOURO - RAMOS PINTO DUAS QUINTAS,5601332006415,0.75,1,13.5,17.99,0
LIQUOR,SPIRITS,COGNAC,COGNAC,FRANCE,43703,HENNESSY - V.S.O.P.,88110151058,0.75,1,40,98,NA
LIQUOR,SPIRITS,VODKA,REGULAR VODKA,POLAND,437772,BELVEDERE,87116069688,0.75,1,40,49.99,NA
LIQUOR,WINE,APERITIF  DESSERT AND FORTIFIED WINE,OTHER FORTIFIED,CANADA,4382,BRIGHTS - 74 TAWNY,63657002438,0.75,1,17.5,8.59,6
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,438697,PINOT NOIR - ROBERT MONDAVI NAPA 2012,86003101852,0.75,1,15.5,37.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,441915,VOUGEOT - DOMAINE DE LA VOUGERAIE CLOS DU PRIEURE 2009,3355820083380,0.75,1,13.5,94.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ARGENTINA,442525,MALBEC - THE SHOW,894509060012,0.75,1,14.3,18.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,ITALY,443051,TREBBIANO CHARDONNAY RUBICONE - GIACONDI,8032610310585,1.5,1,12,12.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,44784,AMARONE CLASSICO - NEGRAR 09/10,8002053034027,0.75,1,14.5,39.99,1
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,449132,HAYWIRE - PINOT NOIR 2012,626990161868,0.75,1,12.4,22.9,0
LIQUOR,SPIRITS,TEQUILA,TEQUILA,MEXICO,452615,HERRADURA - REPOSADO,744607111324,0.75,1,40,69.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ARGENTINA,455980,MALBEC - RENACER PUNTO FINAL,98709085602,0.75,1,14.2,15.99,0
LIQUOR,SPIRITS,VODKA,REGULAR VODKA,NETHERLANDS,456095,NOLET - KETEL ONE,85156275014,0.75,1,40,32.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CHILE,459206,MERLOT - LAPOSTOLLE CUVEE ALEXANDRE 2012,88110831264,0.75,1,14,29.99,0
LIQUOR,SPIRITS,CANADIAN WHISKY,CANADIAN RYE WHISKY,CANADA,463,CANADIAN CLUB - PREMIUM,80686816027,0.375,1,40,12.95,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,465435,PINOT NOIR - ROBERT MONDAVI PRIVATE SELECTION,86003091931,0.75,1,12.5,14.99,0
LIQUOR,BEER,BEER,BEER,CANADA,473553,PARALLEL 49 - HUMPHREY BIERE DE GARDE,626990161578,0.65,1,7,5.5,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,MOROCCO,476309,KAHINA 03/05,3760114000316,0.75,1,13.5,32.92,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,477232,CAHORS MALBEC - CHATEAU BOVILA 10/11,3180611039181,0.75,1,13,19.99,0
LIQUOR,SPIRITS,LIQUEURS,COCONUT,CANADA,477836,MALIBU - COCONUT,89540448985,0.75,1,21,22.95,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ISRAEL,478677,PINOT NOIR - GALIL MOUNTAIN 08/10 KOSHER,736040016137,0.75,1,15,24.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,479337,CHIANTI CLASSICO - GABBIANO 2011,89819502417,0.75,1,13,19.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,485250,CROZES HERMITAGE - OGIER HERITAGES 09/11,7143201455002,0.75,1,13.5,26.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,485557,PAYS D'OC MERLOT CABERNET - J P CHENET,3500610014789,0.75,1,14,13.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,489278,ZINFANDEL - CLINE,98652350024,0.75,1,14,19.99,0
LIQUOR,SPIRITS,SCOTCH WHISKY,SCOTCH - MALT,UNITED KINGDOM,489484,TOMATIN - 15 YEAR OLD,84279981000,0.75,1,43,89.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,489708,MAZIS CHAMBERTIN - DOM FAIVELEY 2012,3351000811118,0.75,1,13,235,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,491357,MERLOT - NOVA WINES NAPA MARILYN 10/11,852600004007,0.75,1,13.9,41.99,0
LIQUOR,SPIRITS,SCOTCH WHISKY,SCOTCH - MALT,UNITED KINGDOM,49155,BOWMORE - 40 YEAR OLD 1974 SIGNATORY ARTIST SERIES,3700597301111,0.7,1,52,2250,NA
LIQUOR,BEER,BEER,BEER,CANADA,496547,SLEEMAN - ORIGINAL DRAUGHT CAN,56910201082,0.355,8,5,12.49,NA
LIQUOR,SPIRITS,RUM,DARK,GUYANA,497198,LEMON HART - PREMIUM DEMERARA,814789007712,1.14,1,40,37.99,NA
LIQUOR,SPIRITS,RUM,DARK,GUYANA,497206,LEMON HART - PREMIUM DEMERARA,814789007729,0.75,1,40,26.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,497925,VOLNAY 1ER CHAMPANS - NICOLAS POTEL 2010,12201322416,0.75,1,13.5,69.97,0
LIQUOR,SPIRITS,RUM,AMBER,CANADA,500504,CAPTAIN MORGAN - SPICED,87000003446,0.375,1,35,14.99,NA
LIQUOR,SPIRITS,RUM,WHITE,CANADA,5009,LAMB'S - WHITE,48415345545,0.75,1,40,23.75,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CHILE,501247,CABERNET SAUVIGNON - ERRAZURIZ DON MAXIMIANO FOUNDERS RES 08,608057104841,0.75,1,14,89.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,UNITED STATES OF AMERICA,5058,PINOT GRIGIO - FLIP FLOP,81308001494,0.75,1,13,9.99,1
LIQUOR,BEER,BEER,BEER,MEXICO,515643,CORONA EXTRA,1064106158,0.33,12,4.6,25.49,NA
LIQUOR,SPIRITS,BRANDY,BRANDY,SOUTH AFRICA,5173,K.W.V. - PAARL FIVE STAR V.S.O.P.,748294141114,0.75,1,40,23.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ARGENTINA,518431,MALBEC - MARCUS JAMES,82100316014,0.75,1,12,8.99,0
LIQUOR,SPIRITS,LIQUEURS,RASPBERRY,UNITED STATES OF AMERICA,518670,SOUR PUSS - RASPBERRY,87116035126,0.75,1,15,21.45,NA
LIQUOR,SPIRITS,LIQUEURS,APPLE,UNITED STATES OF AMERICA,518688,SOUR PUSS - APPLE,87116035041,0.75,1,15,21.45,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,519421,TOSCANA - LUCE DELLE VITE LUCENTE 09/10,8002366090932,0.75,1,14.5,39.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,520288,MONTEPULCIANO D'ABRUZZO - CITRA,8005493150760,1.5,1,12,16.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ARGENTINA,521849,MALBEC - CATENA ZAPATA CATENA ALTA 10/11,89046444061,0.75,1,14.2,49.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,524264,ZINFANDEL - SEGHESIO SONOMA OLD VINE 10/11,88254758748,0.75,1,15,54.99,0
LIQUOR,BEER,BEER,BEER,ITALY,525188,PERONI NASTRO AZZURRO,8008440000583,0.33,6,5.2,14.25,NA
LIQUOR,SPIRITS,LIQUEURS,ORANGE,FRANCE,525261,GRAND MARNIER - CUVEE LOUIS ALEXANDRE,3018300009705,0.75,1,40,79.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,525535,CHIANTI RISERVA - VOLPETTO 2010,8034115191546,0.75,1,13,19.95,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,527184,CABERNET SAUVIGNON - LIBERTY SCHOOL PASO ROBLES 11/12,65789179620,0.75,1,13,22.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,AUSTRALIA,528778,CHARDONNAY - WINE MEN OF GOTHAM,9341995000110,0.75,1,12,13.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,530675,TINHORN CREEK - GEWURZTRAMINER 12/13,624802981031,0.75,1,12.9,16.99,1
LIQUOR,SPIRITS,VODKA,REGULAR VODKA,CANADA,53082,ALBERTA PURE,777680005105,1.75,1,40,55.41,NA
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE WHITE,FRANCE,531921,MONMOUSSEAU - TOURAINE CUVEE J.M.BRUT 09/11,3160030020410,0.75,1,12,21.99,1
LIQUOR,SPIRITS,LIQUEURS,FRUIT - OTHER,FRANCE,532234,SOHO - LYCHEE,3047100094079,0.75,1,21,25.49,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,PORTUGAL,532465,LISBOA ARINTO - QUINTA DE CHOCAPALHA 2010,5607951140080,0.75,1,12.5,17.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,533208,RED ROOSTER - RESERVE MERITAGE 2012,681246800144,0.75,1,12.5,24.99,0
LIQUOR,REFRESHMENT BEVERAGE,COOLERS,WINE,UNITED STATES OF AMERICA,534164,WILD VINES - BLACKBERRY MERLOT,85000002728,0.75,1,6,6.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,535567,COPPER MOON - PINOT GRIGIO,48162013100,1.5,1,12,16.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,536540,SHIRAZ GRENACHE MOURVEDRE - MCPHERSON THE DISH,9318128002372,0.75,1,14,16.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,ARGENTINA,538025,TORRONTES - FINCA LOS PRIMOS 2013,7790703000065,0.75,1,13,10.99,0
